manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b291
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b291
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b291
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b291
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b292
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b292
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b292
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b292
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b293
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_38,b293
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b294
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b294
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b294
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b294
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b295
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b295
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b296
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b296
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b296
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X Eaat1 RNAi_Eaat2GFP,Complex I,transporter,FALSE,session_39,b296
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Eaat1 X mCherry,Control,transporter,FALSE,undated,b297
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,undated,b297
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,undated,b297
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b298
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b298
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b298
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b298
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b298
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,9,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b299
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,8,Eaat1 X mCherry,Control,transporter,FALSE,session_13,b299
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,7,Eaat1 X mCherry,Control,transporter,FALSE,session_14,b300
Fig_4K,EdU-positive cells per NSC clone,EdU+ cells per clone,11,Eaat1 X mCherry,Control,transporter,FALSE,session_14,b300
